"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-04",,,,"8","4",,,,,,,,,,,"0.72",,,,"2.91",,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-05",,,,"11","7",,,,,,,,,,,"2.05",,,,"5.71",,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-06",,,,"12","6",,,,,,,,,,,"1.54",,,,"3.74",,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-07",,,,"19","12",,"0",,,,,,,,"0.0","3.05",,,,"8.29","0.0",,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-08",,,,"11","7",,"0",,,,,,,,"0.0","3.36",,,,"6.67","0.0",,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-10",,,,"12","7","0","0",,,,,,,"0","0.0","2.21",,,,"6.02","0.0",,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2021-12",,,,"15","3","0","0",,,,,,,"0","0.0","0.22",,,,"1.08","0.0",,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-01",,,,"11","3",,,,,,,,,,,"1.40",,,,"2.40",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-02",,,,"13","7",,,,,,,,,,,"0.54",,,,"2.55",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-03",,,,"15","8",,,,,,,,,,,"0.82",,,,"3.35",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-04",,,,"18","10",,,,,,,,,,,"1.17",,,,"4.21",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-05",,,,"14","6",,,,,,,,,,,"1.04",,,,"3.25",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-06",,,,"8","7",,,,,,,,,,,"0.47",,,,"2.08",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-07",,,,"15","8",,,,,,,,,,,"1.95",,,,"4.17",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-08",,,,"17","10",,,,,,,,,,,"1.56",,,,"4.62",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-09",,,,"8","5",,,,,,,,,,,"2.85",,,,"4.55",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-10",,,,"16","8",,,,,,,,,,,"1.95",,,,"5.15",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-11",,,,"10","8",,,,,,,,,,,"1.05",,,,"3.16",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2020-12",,,,"8","6",,,,,,,,,,,"1.81",,,,"4.26",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-01",,,,"5","4",,"1",,,,,,,,"1.2","1.45",,,,"2.52","1.7",,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-02",,,,"16","9","27","6",,,,,,,"19","12.9","1.61",,,,"5.41","35.7",,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-03",,,,"8","4",,,,,,,,,,,"0.99",,,,"2.91",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-04",,,,"13","6",,,,,,,,,,,"0.70",,,,"3.30",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-05",,,,"9","8",,,,,,,,,,,"1.60",,,,"5.21",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-06",,,,"12","7",,,,,,,,,,,"0.50",,,,"2.39",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-07",,,,"17","13",,,,,,,,,,,"2.10",,,,"6.96",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-08",,,,"14","6",,,,,,,,,,,"3.53",,,,"6.58",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-09",,,,"12","5",,,,,,,,,,,"6.28",,,,"9.15",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-10",,,,"13","8",,,,,,,,,,,"2.36",,,,"6.19",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-11",,,,"10","3",,,,,,,,,,,"0.78",,,,"1.61",,,,,,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2021-12",,,,"17","6",,,,,,,,,,,"0.22",,,,"1.46",,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01",,,,"11","4",,,,,,,,,,,"0.90",,,,"2.06",,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02",,,,"14","9",,,,,,,,,,,"0.65",,,,"2.77",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-01",,,,"11","3",,,,,,,,,,,"0.99",,,,"2.02",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-02",,,,"15","7",,,,,,,,,,,"0.55",,,,"2.75",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-03",,,,"14","9",,,,,,,,,,,"0.98",,,,"3.93",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-04",,,,"19","10",,,,,,,,,,,"1.25",,,,"4.36",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-05",,,,"15","6",,,,,,,,,,,"1.01",,,,"2.81",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-06",,,,"11","6",,,,,,,,,,,"0.70",,,,"2.83",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-07",,,,"14","7",,,,,,,,,,,"3.00",,,,"6.26",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-08",,,,"17","11",,,,,,,,,,,"0.70",,,,"3.78",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-09",,,,"9","6",,,,,,,,,,,"2.01",,,,"3.85",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-10",,,,"16","8",,,,,,,,,,,"2.31",,,,"6.29",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-11",,,,"12","7",,,,,,,,,,,"1.19",,,,"3.35",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2020-12",,,,"13","7",,,,,,,,,,,"1.56",,,,"6.15",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-01",,,,"6","4",,,,,,,,,,,"1.60",,,,"2.85",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-02",,,,"13","10",,,,,,,,,,,"1.51",,,,"5.38",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-03",,,,"7","4",,,,,,,,,,,"1.46",,,,"3.30",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-04",,,,"13","6",,,,,,,,,,,"0.69",,,,"2.93",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-05",,,,"11","8",,,,,,,,,,,"2.00",,,,"6.09",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-06",,,,"12","6",,,,,,,,,,,"2.10",,,,"3.54",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-07",,,,"17","10",,,,,,,,,,,"2.75",,,,"8.18",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-08",,,,"8","6",,,,,,,,,,,"3.37",,,,"7.08",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-09",,,,"10","6",,,,,,,,,,,"8.80",,,,"11.79",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-10",,,,"11","8",,,,,,,,,,,"3.77",,,,"7.58",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-11",,,,"11","4",,,,,,,,,,,"0.50",,,,"1.04",,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2021-12",,,,"16","5",,,,,,,,,,,"0.28",,,,"1.32",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-01",,,,"10","3",,,,,,,,,,,"1.45",,,,"2.66",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-03",,,,"13","6",,,,,,,,,,,"1.15",,,,"3.49",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-06",,,,"8","4",,,,,,,,,,,"0.70",,,,"1.90",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-07",,,,"14","7",,,,,,,,,,,"1.38",,,,"5.89",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-08",,,,"17","7",,,,,,,,,,,"1.14",,,,"4.64",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-09",,,,"8","4",,,,,,,,,,,"1.46",,,,"2.80",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-10",,,,"15","5",,,,,,,,,,,"2.15",,,,"3.60",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-11",,,,"9","8",,,,,,,,,,,"1.09",,,,"3.50",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2020-12",,,,,,,,,,,,,,,,,,,,"5.51",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-01",,,,"6","4",,,,,,,,,,,"1.12",,,,"2.14",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-02",,,,"15","7",,,,,,,,,,,"1.41",,,,"4.80",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-03",,,,"5","4",,,,,,,,,,,"0.87",,,,"2.73",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-04",,,,"9","8",,,,,,,,,,,"1.24",,,,"3.67",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-05",,,,"10","7",,,,,,,,,,,"1.69",,,,"5.52",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-06",,,,"9","7",,,,,,,,,,,"0.68",,,,"2.50",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-07",,,,"17","12",,,,,,,,,,,"3.54",,,,"10.62",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-09",,,,"12","7",,,,,,,,,,,"5.65",,,,"9.45",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-10",,,,"7","6",,,,,,,,,,,"2.55",,,,"4.64",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-11",,,,"7","4",,,,,,,,,,,"0.36",,,,"0.96",,,,,,,,
"US1CTFR0039","STAMFORD 4.2 S, CT US","2021-12",,,,"13","5",,,,,,,,,,,"0.30",,,,"1.31",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-01",,,,"11","4",,,,,,,,,,,"0.82",,,,"2.00",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-02",,,,"15","9",,,,,,,,,,,"0.89",,,,"3.46",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-03",,,,"14","9",,,,,,,,,,,"1.32",,,,"4.16",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-04",,,,"18","12",,,,,,,,,,,"1.01",,,,"4.12",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-10",,,,"19","4",,,,,,,,,,,"2.03",,,,"6.03",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-11",,,,"13","8",,,,,,,,,,,"0.94",,,,"3.58",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2020-12",,,,"13","8",,,,,,,,,,,"1.27",,,,"5.10",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-01",,,,"6","5","0","0",,,,,,,"0","0.1","1.15",,,,"2.51","0.1",,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-02",,,,"10","8",,,,,,,,,,,"0.74",,,,"2.94",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-03",,,,"7","4",,,,,,,,,,,"0.92",,,,"2.85",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-04",,,,"11","6",,,,,,,,,,,"0.91",,,,"3.48",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-05",,,,"11","7",,,,,,,,,,,"1.61",,,,"4.85",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-06",,,,"9","5",,,,,,,,,,,"0.49",,,,"1.76",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-07",,,,"20","14",,,,,,,,,,,"2.78",,,,"9.55",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-08",,,,"13","8",,,,,,,,,,,"3.10",,,,"6.65",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-09",,,,"15","5",,,,,,,,,,,"4.83",,,,"6.87",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-10",,,,"13","6",,,,,,,,,,,"2.32",,,,"5.53",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-11",,,,"11","4",,,,,,,,,,,"0.24",,,,"0.80",,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","2021-12",,,,"18","4",,,,,,,,,,,"0.41",,,,"1.69",,,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-01",,,,"11","5","7","1",,,,,,,"3","3.0","1.01",,,,"2.26","3.2",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-02",,,,"14","8","0","0",,,,,,,"0","0.0","0.58",,,,"2.81","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-03",,,,"14","8","0","0",,,,,,,"1","0.5","0.75",,,,"3.05","1.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-04",,,,"15","10","0","0",,,,,,,"0","0.0","1.53",,,,"4.96","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-05",,,,"13","7","0","0",,,,,,,"0","0.0","0.70",,,,"3.09","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-06",,,,"9","5","0","0",,,,,,,"0","0.0","0.65",,,,"1.84","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-07",,,,"14","7","0","0",,,,,,,"0","0.0","1.45",,,,"4.72","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-08",,,,"15","8","0","0",,,,,,,"0","0.0","0.93",,,,"3.11","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-09",,,,"8","8","0","0",,,,,,,"0","0.0","1.81",,,,"3.66","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-10",,,,"13","7","0","0",,,,,,,"0","0.0","2.07",,,,"4.69","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-11",,,,"11","7","0","0",,,,,,,"0","0.0","1.18",,,,"3.35","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2020-12",,,,"12","8","8","1",,,,,,,"9","8.3","1.59",,,,"5.97","9.2",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-01",,,,"4","4","2","1",,,,,,,"1","1.5","0.96",,,,"1.77","2.2",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-02",,,,"16","9","28","9",,,,,,,"18","12.0","0.95",,,,"4.20","36.5",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-03",,,,"5","4","9","0",,,,,,,"3","0.0","0.87",,,,"2.40","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-04",,,,"12","7","0","0",,,,,,,"0","0.0","1.21",,,,"3.19","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-05",,,,"11","8","0","0",,,,,,,"0","0.0","1.52",,,,"5.19","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-06",,,,"12","8","0","0",,,,,,,"0","0.0","1.78",,,,"4.38","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-07",,,,"19","12","0","0",,,,,,,"0","0.0","2.43",,,,"6.71","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-08",,,,"11","7","0","0",,,,,,,"0","0.0","2.95",,,,"5.53","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-09",,,,"12","8","0","0",,,,,,,"0","0.0","6.33",,,,"8.75","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-10",,,,"10","8","0","0",,,,,,,"0","0.0","2.73",,,,"7.10","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-11",,,,"8","4","0","0",,,,,,,"0","0.0","0.95",,,,"1.83","0.0",,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2021-12",,,,"19","7","0","0",,,,,,,"1","0.8","0.29",,,,"1.89","1.2",,,,,,,
"US1NJMS0108","MONTVILLE TWP 0.4 E, NJ US","2021-03",,,,"5","4",,"0",,,,,,,,"0.0","0.97",,,,"3.10","0.0",,,,,,,
"US1NJMS0108","MONTVILLE TWP 0.4 E, NJ US","2021-04",,,,"10","6",,,,,,,,,,,"0.77",,,,"2.50",,,,,,,,
"US1NJMS0108","MONTVILLE TWP 0.4 E, NJ US","2021-05",,,,"11","8",,,,,,,,,,,"2.06",,,,"5.15",,,,,,,,
"US1NJMS0108","MONTVILLE TWP 0.4 E, NJ US","2021-10",,,,"7","7",,,,,,,,,,,"3.80",,,,"6.62",,,,,,,,
"US1NJMS0108","MONTVILLE TWP 0.4 E, NJ US","2021-11",,,,,,,,,,,,,,,,,,,,"0.96",,,,,,,,
"US1NJMS0108","MONTVILLE TWP 0.4 E, NJ US","2021-12",,,,,,,,,,,,,,,,,,,,"1.54",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2020-11",,,,"9","8",,,,,,,,,,,"0.96",,,,"3.57",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2020-12",,,,"11","7",,,,,,,,,,,"2.84",,,,"7.06",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-01",,,,"5","4",,"2",,,,,,,,"1.4","1.39",,,,"2.37","2.4",,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-03",,,,"5","4",,,,,,,,,,,"1.04",,,,"3.00",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-04",,,,"13","5",,,,,,,,,,,"0.67",,,,"2.26",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-05",,,,"12","8",,,,,,,,,,,"1.70",,,,"4.89",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-06",,,,"13","6",,,,,,,,,,,"0.69",,,,"2.63",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-07",,,,"15","11",,,,,,,,,,,"2.20",,,,"7.14",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-08",,,,"14","8",,,,,,,,,,,"4.91",,,,"9.35",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-09",,,,"13","5",,,,,,,,,,,"5.13",,,,"6.90",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-10",,,,"15","7",,,,,,,,,,,"3.75",,,,"6.83",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-11",,,,"9","4",,,,,,,,,,,"0.53",,,,"1.15",,,,,,,,
"US1NJMS0106","PEQUANNOCK TWP 1.7 NW, NJ US","2021-12",,,,"18","5",,,,,,,,,,,"0.23",,,,"1.25",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-01",,,,"13","5","0","1",,,,,,,"1","1.3","0.90",,,,"2.22","1.6",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-02",,,,"15","9","0","0",,,,,,,"0","0.0","0.83",,,,"3.37","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-03",,,,"19","6","0","0",,,,,,,"0","0.0","1.14",,,,"4.19","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-04",,,,"20","9","0","0",,,,,,,"0","0.0","1.03",,,,"4.33","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-05",,,,"15","6","0","0",,,,,,,"0","0.0","0.70",,,,"1.94","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-06",,,,"10","6","0","0",,,,,,,"0","0.0","1.56",,,,"4.16","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-07",,,,"15","7",,,,,,,,,,,"1.63",,,,"4.49",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-08",,,,"19","12",,"0",,,,,,,,"0.0","1.15",,,,"4.74","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-09",,,,"12","5",,"0",,,,,,,,"0.0","2.43",,,,"4.83","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-10",,,,"19","9",,"0",,,,,,,,"0.0","2.11",,,,"7.69","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-11",,,,"12","8",,"0",,,,,,,,"0.0","1.35",,,,"3.46","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12",,,,"13","7",,"1",,,,,,,,"2.3","1.64",,,,"5.89","2.8",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-01",,,,"9","5","0","0",,,,,,,"0","0.6","0.80",,,,"2.56","0.6",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-02",,,,"15","11","24","6",,,,,,,"8","6.5","1.24",,,,"6.03","25.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-03",,,,"7","4","0","0",,,,,,,"0","0.0","1.24",,,,"3.40","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-04",,,,"14","8","0","0",,,,,,,"0","0.0","1.00",,,,"3.98","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-05",,,,"11","8","0","0",,,,,,,"0","0.0","1.19",,,,"4.83","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-06",,,,"12","6","0","0",,,,,,,"0","0.0","2.35",,,,"5.37","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-07",,,,"15","9","0","0",,,,,,,"0","0.0","2.68",,,,"7.72","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-08",,,,"12","7","0","0",,,,,,,"0","0.0","2.52",,,,"5.72","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-09",,,,"14","7","0","0",,,,,,,"0","0.0","1.73",,,,"4.31","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-10",,,,"11","7","0","0",,,,,,,"0","0.0","1.38",,,,"4.07","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-11",,,,"12","3","0","0",,,,,,,"0","0.0","0.22",,,,"0.77","0.0",,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2021-12",,,,"16","6","0","0",,,,,,,"0","0.0","0.33",,,,"1.55","0.0",,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-01",,,,"11","4",,,,,,,,,,,"1.51",,,,"2.58",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-02",,,,"14","10",,,,,,,,,,,"0.52",,,,"2.80",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-03",,,,"18","9",,,,,,,,,,,"1.01",,,,"3.59",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-04",,,,"19","11",,,,,,,,,,,"1.26",,,,"4.57",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-05",,,,"17","6",,,,,,,,,,,"0.66",,,,"2.61",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-06",,,,"12","6",,,,,,,,,,,"0.42",,,,"1.81",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-07",,,,"16","8",,,,,,,,,,,"2.58",,,,"8.12",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-08",,,,"18","10",,,,,,,,,,,"1.20",,,,"4.92",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-09",,,,"8","6",,,,,,,,,,,"2.42",,,,"4.07",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-10",,,,"18","9",,,,,,,,,,,"1.93",,,,"5.19",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-11",,,,"9","8",,,,,,,,,,,"0.76",,,,"2.68",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12",,,,"12","9",,,,,,,,,,,"2.49",,,,"6.89",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2021-01",,,,"6","5",,,,,,,,,,,"1.56",,,,"2.93",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2021-02",,,,"12","9",,"7",,,,,,,,"13.8","1.80",,,,"5.52","37.2",,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2021-03",,,,"6","4",,,,,,,,,,,"1.17",,,,"3.26",,,,,,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2021-04",,,,"12","5",,,,,,,,,,,"0.67",,,,"2.34",,,,,,,,
