"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NYRL0011","41.143928","-74.040828","175.0","2023-04",,,,"14","8",,,,,,,,,,,"2.50",,,,"6.02",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-05",,,,,,,,,,,,,,,,,,,,"2.96",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-06",,,,,,,,,,,,,,,,,,,,"3.98",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-07",,,,"14","12",,,,,,,,,,,"3.10",,,,"11.58",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-08",,,,"13","8",,,,,,,,,,,"1.22",,,,"5.25",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-09",,,,"17","13",,,,,,,,,,,"2.65",,,,"12.70",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-10",,,,"15","8",,,,,,,,,,,"1.24",,,,"4.23",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-11",,,,,,,,,,,,,,,,,,,,"3.27",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-12",,,,"12","8",,,,,,,,,,,"3.85",,,,"9.07",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-01",,,,"13","7",,,,,,,,,,,"3.84",,,,"6.58",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-03",,,,"13","7",,,,,,,,,,,"1.85",,,,"7.37",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-04",,,,,,,,,,,,,,,,,,,,"4.98",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-05",,,,"16","12",,,,,,,,,,,"0.59",,,,"3.74",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-07",,,,"12","7",,,,,,,,,,,"2.06",,,,"5.26",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-09",,,,"9","4",,,,,,,,,,,"0.48",,,,"1.66",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-01",,,,"15","6","22","4",,,,,,,"4","4.5","1.62",,,,"3.37","12.3",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-02",,,,"10","8","6","1",,,,,,,"3","2.0","1.18",,,,"3.22","2.5",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-03",,,,"14","7","3","2",,,,,,,"3","2.5","0.63",,,,"2.63","5.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-04",,,,"13","7",,"0",,,,,,,,"0.0","3.39",,,,"7.34","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-05",,,,"10","7",,,,,,,,,,,"1.59",,,,"6.30",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-06",,,,"11","9",,,,,,,,,,,"1.07",,,,"4.27",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-07",,,,"9","2",,,,,,,,,,,"2.08",,,,"3.12",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-09",,,,"12","8",,,,,,,,,,,"1.29",,,,"3.62",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-10",,,,"13","8",,,,,,,,,,,"1.91",,,,"6.64",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-11",,,,"9","5",,,,,,,,,,,"1.14",,,,"2.90",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2022-12",,,,"10","8",,"1",,,,,,,,"2.0","1.82",,,,"6.65","2.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-01",,,,"14","9","0","0",,,,,,,"0","0.0","2.03",,,,"5.66","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-02",,,,"9","3","1","1",,,,,,,"6","6.0","0.76",,,,"1.28","6.2",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-03",,,,"14","6","2","0",,,,,,,"6","0.0","1.15",,,,"3.11","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-04",,,,"9","6","0","0",,,,,,,"0","0.0","1.63",,,,"4.63","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-05",,,,"7","2","0","0",,,,,,,"0","0.0","2.12",,,,"2.92","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-06",,,,"7","7",,"0",,,,,,,,"0.0","2.70",,,,"5.21","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-07",,,,"14","13","0","0",,,,,,,"0","0.0","1.80",,,,"7.85","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-09",,,,"16","12","0","0",,,,,,,"0","0.0","1.64",,,,"9.30","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-10",,,,"12","7","0","0",,,,,,,"0","0.0","0.98",,,,"4.69","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-11",,,,"6","3","0","0",,,,,,,"0","0.0","1.68",,,,"3.18","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-12",,,,"10","7",,"0",,,,,,,,"0.0","5.24",,,,"11.49","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-01",,,,"14","11","12","4",,,,,,,"6","5.5","3.34",,,,"8.05","9.5",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-02",,,,"9","6","10","3",,,,,,,"7","4.8","0.54",,,,"1.97","11.4",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-03",,,,"14","8","0","0",,,,,,,"0","0.0","2.22",,,,"8.09","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-04",,,,"13","4","0","0",,,,,,,"0","0.0","1.54",,,,"4.27","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-05",,,,"15","14","0","0",,,,,,,"0","0.0","0.80",,,,"4.85","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-06",,,,"7","5","0","0",,,,,,,"0","0.0","0.61",,,,"1.62","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-07",,,,"11","6","0","0",,,,,,,"0","0.0","0.90",,,,"3.04","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-08",,,,"14","8",,"0",,,,,,,,"0.0","2.18",,,,"8.27","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-09",,,,"8","5","0","0",,,,,,,"0","0.0","0.52",,,,"1.35","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-10",,,,"1","0",,"0",,,,,,,,"0.0","0.02",,,,"0.02","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-11",,,,"8","6","1","1",,,,,,,"1","1.0","1.52",,,,"3.54","1.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-03",,,,,,,,,,,,,,,,,,,,"3.00",,,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-05",,,,"8","2",,"0",,,,,,,,"0.0","1.83",,,,"2.56","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-06",,,,"13","8","0","0",,,,,,,"0","0.0","1.43",,,,"4.67","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-07",,,,"15","13","0","0",,,,,,,"0","0.0","2.78",,,,"9.58","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-08",,,,"13","9","0","0",,,,,,,"0","0.0","1.29",,,,"5.00","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-09",,,,"14","11","0","0",,,,,,,"0","0.0","1.93",,,,"11.45","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-10",,,,"12","8",,"0",,,,,,,,"0.0","1.31",,,,"4.31","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-11",,,,"6","3","0","0",,,,,,,"0","0.0","1.33",,,,"2.90","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-12",,,,"12","8","0","0",,,,,,,"0","0.0","3.24",,,,"7.68","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-01",,,,"15","11","12","2",,,,,,,"4","4.1","3.03",,,,"6.83","7.6",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-02",,,,"11","6","10","3",,,,,,,"7","4.8","0.51",,,,"2.11","11.7",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-03",,,,"14","8","0","0",,,,,,,"0","0.1","1.64",,,,"6.85","0.1",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-05",,,,"14","11",,"0",,,,,,,,"0.0","1.07",,,,"4.13","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-06",,,,"9","6","0","0",,,,,,,"0","0.0","0.81",,,,"2.66","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-07",,,,"12","6","0","0",,,,,,,"0","0.0","1.12",,,,"3.64","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-08",,,,"16","10","0","0",,,,,,,"0","0.0","2.60",,,,"8.73","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-09",,,,"10","4","0","0",,,,,,,"0","0.0","0.41",,,,"1.48","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-10",,,,"1","0","0","0",,,,,,,"0","0.0","0.01",,,,"0.01","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-11",,,,"8","6","2","1",,,,,,,"2","2.2","1.43",,,,"3.41","2.3",,,,,,,
"USW00054787","40.73443","-73.41637","22.8","2022-01","9.6","0","0",,,,,"0","27","10","0","0","9",,,,"59","2482","1089",,,"29.9","38.0","21.8","90","90","35.1","47"
"USW00054787","40.73443","-73.41637","22.8","2022-02","9.8","0","0",,,,,"0","23","4","0","0","16",,,,"69","3299","817",,,"35.8","44.7","27.0","220","220","38.0","52"
"USW00054787","40.73443","-73.41637","22.8","2022-03","9.8","0","0","5","1",,,"0","12","0","0","0","20",,,"0.12","66","3974","675","0.20",,"43.2","51.2","35.3","290","210","33.1","49"
"USW00054787","40.73443","-73.41637","22.8","2022-04","10.3","0","0",,,,,"0","0","0","2","0","34",,,,"73","4388","414",,,"50.7","58.5","42.9","90","100","36.9","51"
"USW00054787","40.73443","-73.41637","22.8","2022-05","8.9","54","54","8","4",,,"0","0","0","18","2","40",,,"0.73","93","4517","129","1.53",,"62.5","71.0","54.1","30","70","28.0","41"
"USW00054787","40.73443","-73.41637","22.8","2022-06","8.3","205","152","11","7",,,"0","0","0","28","1","54",,,"1.01","91","4523","6","3.57",,"69.9","78.2","61.6","180","190","28.0","37"
"USW00054787","40.73443","-73.41637","22.8","2022-07","8.5","618","412","7","2",,,"0","0","0","31","6","63",,,"0.23","96","0","0","0.50",,"78.3","86.1","70.5","10","10","38.0","49"
"USW00054787","40.73443","-73.41637","22.8","2022-08","8.3","1011","393","4","4",,,"0","0","0","30","6","61",,,"0.24","94","0","0","0.61",,"78.1","86.1","70.1","200","200","25.1","32"
"USW00054787","40.73443","-73.41637","22.8","2022-09","7.8","1155","144","7","5",,,"0","0","0","27","0","47",,,"0.60","88","29","29","1.76",,"68.8","77.1","60.6","200","200","23.9","33"
"USW00054787","40.73443","-73.41637","22.8","2022-10","7.8","1166","11","12","8",,,"0","0","0","6","0","39",,,"1.14","79","292","263","4.15",,"56.9","64.8","49.0","30","60","29.1","39"
"USW00054787","40.73443","-73.41637","22.8","2022-11","8.7","1173","7","9","5",,,"0","9","0","6","0","25",,,"0.52","79","779","487","1.96",,"49.0","57.3","40.7","210","200","32.0","43"
"USW00054787","40.73443","-73.41637","22.8","2022-12","9.6","1173","0",,,,,"0","21","3","0","0","8",,,,"58","1635","856",,,"37.4","44.7","30.0","140","140","38.9","56"
"USW00054787","40.73443","-73.41637","22.8","2023-01","8.5","0","0",,,,,"0","10","0","0","0","27",,,,"65","2343","708",,,"42.2","48.5","35.8","180","290","32.0","42"
"USW00054787","40.73443","-73.41637","22.8","2023-02","8.9","0","0",,,,,"0","18","2","1","0","4",,,,"70","3070","726",,,"39.1","47.7","30.5","320","320","33.1","52"
"USW00054787","40.73443","-73.41637","22.8","2023-03","10.1","0","0",,,,,"0","10","0","0","0","28",,,,"63","3745","675",,,"43.2","50.9","35.5","100","100","33.1","46"
"USW00054787","40.73443","-73.41637","22.8","2023-04","8.9","18","18","8","5",,,"0","1","0","5","0","30",,,"1.34","86","4073","328","3.42",,"54.7","63.0","46.3","90","80","25.9","40"
"USW00054787","40.73443","-73.41637","22.8","2023-05","8.1","38","20","5","3",,,"0","0","0","17","0","41",,,"1.42","85","4234","161","1.67",,"60.4","69.9","51.0","170","300","25.1","35"
"USW00054787","40.73443","-73.41637","22.8","2023-06","7.6","163","125","10","8",,,"0","0","0","28","0","49",,,"0.53","83","4255","21","2.49",,"68.5","76.6","60.3","10","20","30.0","40"
"USW00054787","40.73443","-73.41637","22.8","2023-07","7.8","574","411","10","8",,,"0","0","0","31","4","63",,,"0.72","92","0","0","2.73",,"78.3","85.5","71.0","190","300","28.0","39"
"USW00054787","40.73443","-73.41637","22.8","2023-08","8.1","870","296","9","9",,,"0","0","0","31","0","61",,,"0.65","89","0","0","3.60",,"74.6","81.6","67.5","200","310","25.9","36"
"USW00054787","40.73443","-73.41637","22.8","2023-09","8.1","1050","179","11","8",,,"0","0","0","22","5","52",,,"3.21","94","35","35","5.28",,"69.8","76.7","62.9","80","90","30.0","38"
"USW00054787","40.73443","-73.41637","22.8","2023-10","6.7","1074","24","6","5",,,"0","0","0","11","0","43",,,"0.56","82","222","187","1.91",,"59.8","67.8","51.7","160","290","23.0","39"
"USW00054787","40.73443","-73.41637","22.8","2023-11","7.4","1074","0","5","3",,,"0","9","0","0","0","26",,,"1.05","66","833","611","1.61",,"44.6","53.3","36.0","120","130","33.1","45"
"USW00054787","40.73443","-73.41637","22.8","2023-12","7.6","1074","0","8","6",,,"0","8","0","0","0","25",,,"3.20","61","1516","683","7.72",,"43.0","49.5","36.5","140","130","38.0","55"
"USW00054787","40.73443","-73.41637","22.8","2024-01","8.9","0","0","10","6",,,"0","17","5","0","0","17",,,"1.73","59","2416","900","4.50",,"36.0","41.7","30.2","150","140","40.9","59"
"USW00054787","40.73443","-73.41637","22.8","2024-02","8.5","0","0","7","5",,,"0","19","0","0","0","20",,,"0.36","57","3214","798","1.17",,"37.5","44.2","30.7","300","280","30.0","52"
"USW00054787","40.73443","-73.41637","22.8","2024-03","10.3","0","0","11","6",,,"0","4","0","1","0","27",,,"2.40","72","3780","566","8.54",,"46.7","54.6","38.9","280","320","30.0","52"
"USW00054787","40.73443","-73.41637","22.8","2024-04","9.6","7","7","10","6",,,"0","0","0","4","0","34",,,"0.99","83","4189","410","2.81",,"51.6","59.6","43.5","160","90","33.1","51"
"USW00054787","40.73443","-73.41637","22.8","2024-05",,,,"9","6",,,,,,,,,,,"0.30",,,,"1.63",,,,,,,,
"USW00054787","40.73443","-73.41637","22.8","2024-06",,,"248","9","4",,,"0","0","0","30","1","60",,,"1.02","92",,"0","2.67",,"73.3","81.4","65.2","170","200","28.0","39"
"USW00054787","40.73443","-73.41637","22.8","2024-07","8.1",,"376","12","7",,,"0","0","0","31","2","63",,,"0.75","92","0","0","2.78",,"77.1","83.9","70.4","200","200","30.0","44"
"USW00054787","40.73443","-73.41637","22.8","2024-08","7.4",,"297","13","6",,,"0","0","0","31","2","55",,,"3.22","93","0","0","7.63",,"74.6","82.2","67.0","170","160","31.1","46"
"USW00054787","40.73443","-73.41637","22.8","2024-09","7.2",,"97","4","1",,,"0","0","0","25","0","52",,,"0.21","86","11","11","0.36",,"67.9","75.5","60.2","200","360","21.9","32"
"USW00054787","40.73443","-73.41637","22.8","2024-10","6.7",,"7","1","0",,,"0","0","0","17","0","39",,,"0.06","81","189","179","0.06",,"59.5","69.5","49.4","290","270","25.1","43"
"USW00054787","40.73443","-73.41637","22.8","2024-11","8.7",,"5","6","4",,,"0","2","0","4","0","31",,,"1.64","81","634","444","2.73",,"50.4","58.9","41.8","260","320","28.0","42"
"US1NYWC0049","40.9382","-73.72872","9.8","2024-01",,,,,,,,,,,,,,,,,,,,"5.94",,,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-03",,,,"14","8",,,,,,,,,,,"3.62",,,,"10.08",,,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-05",,,,"13","9",,,,,,,,,,,"1.20",,,,"4.29",,,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-10",,,,"3","1",,"0",,,,,,,,"0.0","0.17",,,,"0.20","0.0",,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-11",,,,"7","5",,,,,,,,,,,"1.37",,,,"2.56",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-02",,,,"11","9",,,,,,,,,,,"0.84",,,,"3.14",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-03",,,,"11","6",,,,,,,,,,,"0.79",,,,"2.89",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-04",,,,"15","8",,,,,,,,,,,"2.26",,,,"5.10",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-05",,,,"12","7",,,,,,,,,,,"1.18",,,,"5.30",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-06",,,,"10","6",,,,,,,,,,,"0.76",,,,"3.56",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-07",,,,"5","3",,,,,,,,,,,"2.37",,,,"2.65",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-08",,,,"7","4",,,,,,,,,,,"0.51",,,,"1.09",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-09",,,,"10","6",,,,,,,,,,,"0.89",,,,"1.74",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-10",,,,"13","10",,,,,,,,,,,"2.37",,,,"8.42",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2022-12",,,,"12","7",,,,,,,,,,,"2.44",,,,"6.11",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-01",,,,"17","8",,,,,,,,,,,"1.06",,,,"3.66",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-02",,,,"10","6",,,,,,,,,,,"0.54",,,,"1.78",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-04",,,,"10","6",,,,,,,,,,,"2.02",,,,"5.90",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-05",,,,"7","3",,,,,,,,,,,"2.32",,,,"3.16",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-06",,,,"12","6",,,,,,,,,,,"0.99",,,,"2.92",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-07",,,,"13","9",,,,,,,,,,,"0.89",,,,"4.81",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-08",,,,"11","7",,,,,,,,,,,"1.65",,,,"5.03",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-09",,,,"15","14",,,,,,,,,,,"2.56",,,,"12.54",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-10",,,,"12","5",,,,,,,,,,,"0.98",,,,"2.23",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-11",,,,"4","2",,,,,,,,,,,"1.46",,,,"1.85",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-12",,,,"11","8",,,,,,,,,,,"2.88",,,,"9.22",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-01",,,,"16","10",,,,,,,,,,,"2.23",,,,"6.95",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-02",,,,"11","6",,,,,,,,,,,"0.81",,,,"2.05",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-04",,,,"15","9",,,,,,,,,,,"1.38",,,,"4.56",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-06",,,,"5","5",,,,,,,,,,,"1.30",,,,"2.66",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-07",,,,"8","5",,,,,,,,,,,"1.15",,,,"3.17",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-08",,,,"12","10",,,,,,,,,,,"4.36",,,,"9.19",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-11",,,,"5","3",,,,,,,,,,,"1.02",,,,"2.89",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-02",,,,"6","6",,,,,,,,,,,"0.55",,,,"2.04",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-03",,,,"11","4",,,,,,,,,,,"0.79",,,,"2.99",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-04",,,,"9","7",,,,,,,,,,,"2.70",,,,"5.43",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-05",,,,"14","9",,,,,,,,,,,"1.50",,,,"4.76",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-06",,,,"11","8",,,,,,,,,,,"1.20",,,,"3.88",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-07",,,,"5","3",,,,,,,,,,,"0.40",,,,"0.87",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-08",,,,"7","5",,,,,,,,,,,"0.53",,,,"1.79",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-09",,,,"6","5",,,,,,,,,,,"0.60",,,,"1.71",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-10",,,,"14","9",,,,,,,,,,,"1.60",,,,"6.81",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-11",,,,"7","4",,,,,,,,,,,"0.87",,,,"2.31",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2022-12",,,,"9","7",,,,,,,,,,,"1.45",,,,"5.38",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-01",,,,"12","7",,,,,,,,,,,"1.12",,,,"3.73",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-02",,,,"9","6",,,,,,,,,,,"0.60",,,,"1.70",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-03",,,,"10","4",,,,,,,,,,,"1.35",,,,"3.60",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-04",,,,"8","6",,,,,,,,,,,"1.75",,,,"5.46",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-05",,,,"5","2",,,,,,,,,,,"2.13",,,,"2.89",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-06",,,,"11","6",,,,,,,,,,,"0.45",,,,"1.55",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-07",,,,"12","8",,,,,,,,,,,"1.82",,,,"5.56",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-08",,,,"11","10",,,,,,,,,,,"1.15",,,,"5.11",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-09",,,,"16","13",,,,,,,,,,,"2.15",,,,"12.14",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-10",,,,"10","7",,,,,,,,,,,"1.00",,,,"2.65",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-11",,,,"4","2",,,,,,,,,,,"1.50",,,,"1.86",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-12",,,,"9","6",,,,,,,,,,,"2.42",,,,"8.97",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-03",,,,"10","9",,,,,,,,,,,"2.57",,,,"9.38",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-04",,,,"9","6",,,,,,,,,,,"0.48",,,,"1.36",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-05",,,,"13","8",,,,,,,,,,,"0.72",,,,"2.90",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-06",,,,"6","4",,,,,,,,,,,"1.27",,,,"3.46",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-07",,,,"8","6",,,,,,,,,,,"0.94",,,,"3.71",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-08",,,,"12","9",,,,,,,,,,,"2.90",,,,"8.07",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-09",,,,"6","4",,,,,,,,,,,"1.14",,,,"1.80",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-10",,,,"1","0",,"0",,,,,,,,"0.0","0.01",,,,"0.01","0.0",,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-11",,,,"7","7",,,,,,,,,,,"0.87",,,,"2.90",,,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-01",,,,"12","8","9","5",,,,,,,"5","5.2","1.11",,,,"3.48","14.5",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-02",,,,"9","8","5","2",,,,,,,"3","3.2","0.88",,,,"3.54","4.9",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-03",,,,"13","7","3","2",,,,,,,"2","2.7","0.58",,,,"2.50","5.4",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-04",,,,"14","8","0","0",,,,,,,"0","0.0","3.17",,,,"6.57","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-05",,,,"14","11","0","0",,,,,,,"0","0.0","1.80",,,,"7.73","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-06",,,,"12","6","0","0",,,,,,,"0","0.0","1.12",,,,"3.85","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-07",,,,"8","4","0","0",,,,,,,"0","0.0","2.52",,,,"4.00","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-08",,,,"6","4","0","0",,,,,,,"0","0.0","0.81",,,,"1.68","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-09",,,,"8","8","0","0",,,,,,,"0","0.0","0.99",,,,"3.33","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-10",,,,"11","9","0","0",,,,,,,"0","0.0","1.98",,,,"5.91","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2022-12",,,,"9","9","2","1",,,,,,,"2","2.2","1.75",,,,"6.16","2.2",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-01",,,,"14","8","0","0",,,,,,,"0","0.5","1.29",,,,"5.30","0.8",,,,,,,
