month_year_line,major_incident_category,major_incident_count,month_year,line,ridership,avg_wind_speed,total_rain,total_snow,avg_max_temp,avg_min_temp,no_of_train_failures,mean_dist_btw_failures,total_num_of_delays
2023-05_6,Persons on Trackbed/Police/Medical,1,2023-05,6,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,90,219479,3089
2023-05_6,Signals,2,2023-05,6,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,90,219479,3089
2023-05_7,Stations and Structure,1,2023-05,7,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,90,219479,1320
2023-05_7,Track,1,2023-05,7,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,90,219479,1320
2023-05_7,Persons on Trackbed/Police/Medical,1,2023-05,7,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,90,219479,1320
2023-05_A,Persons on Trackbed/Police/Medical,1,2023-05,A,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,3085
2023-05_B,Track,1,2023-05,B,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,1197
2023-05_C,Stations and Structure,1,2023-05,C,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,1447
2023-05_D,Other,1,2023-05,D,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2848
2023-05_D,Signals,1,2023-05,D,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2848
2023-05_D,Signals,1,2023-05,D,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2848
2023-05_E,Signals,3,2023-05,E,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2832
2023-05_E,Persons on Trackbed/Police/Medical,3,2023-05,E,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2832
2023-05_E,Track,3,2023-05,E,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2832
2023-05_E,Stations and Structure,1,2023-05,E,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2832
2023-05_F,Track,2,2023-05,F,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2883
2023-05_F,Stations and Structure,1,2023-05,F,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2883
2023-05_G,Signals,1,2023-05,G,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,1055
2023-05_JZ,Persons on Trackbed/Police/Medical,1,2023-05,JZ,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,874
2023-05_JZ,Track,1,2023-05,JZ,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,874
2023-05_L,Track,2,2023-05,L,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,909
2023-05_N,Persons on Trackbed/Police/Medical,2,2023-05,N,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,3631
2023-05_N,Signals,1,2023-05,N,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,3631
2023-05_N,Stations and Structure,1,2023-05,N,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,3631
2023-05_N,Subway Car,1,2023-05,N,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,3631
2023-05_N,Track,1,2023-05,N,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,3631
2023-05_Q,Track,1,2023-05,Q,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,2026
2023-05_R,Signals,1,2023-05,R,104435152,3.795483870967742,1.28,0,71.77419355,53.58064516129032,140,293970.8333333333,1696
2023-04_1,Persons on Trackbed/Police/Medical,2,2023-04,1,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1995
2023-04_1,Signals,1,2023-04,1,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1995
2023-04_2,Persons on Trackbed/Police/Medical,3,2023-04,2,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,2062
2023-04_2,Signals,2,2023-04,2,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,2062
2023-04_3,Stations and Structure,1,2023-04,3,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1045
2023-04_3,Persons on Trackbed/Police/Medical,1,2023-04,3,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1045
2023-04_3,Signals,1,2023-04,3,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1045
2023-04_4,Signals,1,2023-04,4,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1637
2023-04_4,Other,1,2023-04,4,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1637
2023-04_4,Persons on Trackbed/Police/Medical,1,2023-04,4,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1637
2023-04_4,Subway Car,1,2023-04,4,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1637
2023-04_5,Subway Car,1,2023-04,5,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1167
2023-04_6,Other,1,2023-04,6,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,2688
2023-04_6,Track,1,2023-04,6,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,2688
2023-04_6,Persons on Trackbed/Police/Medical,2,2023-04,6,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,2688
2023-04_7,Track,1,2023-04,7,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1300
2023-04_7,Signals,1,2023-04,7,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,79,163050,1300
2023-04_A,Persons on Trackbed/Police/Medical,1,2023-04,A,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2788
2023-04_A,Other,1,2023-04,A,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2788
2023-04_C,Signals,1,2023-04,C,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,1420
2023-04_E,Persons on Trackbed/Police/Medical,1,2023-04,E,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2547
2023-04_E,Signals,1,2023-04,E,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2547
2023-04_E,Signals,1,2023-04,E,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2547
2023-04_E,Stations and Structure,1,2023-04,E,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2547
2023-04_F,Track,2,2023-04,F,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2543
2023-04_F,Other,1,2023-04,F,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2543
2023-04_N,Signals,1,2023-04,N,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2923
2023-04_N,Signals,2,2023-04,N,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,2923
2023-04_Q,Persons on Trackbed/Police/Medical,1,2023-04,Q,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,1818
2023-04_R,Track,1,2023-04,R,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,1541
2023-04_R,Signals,2,2023-04,R,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,1541
2023-04_R,Persons on Trackbed/Police/Medical,1,2023-04,R,94198922,5.107333333333333,7.699999999999999,0,66.23333333333333,48.96666666666667,135,163938.33333333334,1541
2023-03_1,Signals,1,2023-03,1,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1793
2023-03_1,Other,1,2023-03,1,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1793
2023-03_2,Other,1,2023-03,2,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,2450
2023-03_2,Signals,1,2023-03,2,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,2450
2023-03_2,Track,1,2023-03,2,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,2450
2023-03_3,Track,1,2023-03,3,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,951
2023-03_3,Signals,1,2023-03,3,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,951
2023-03_4,Subway Car,1,2023-03,4,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1953
2023-03_4,Signals,3,2023-03,4,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1953
2023-03_4,Signals,1,2023-03,4,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1953
2023-03_5,Persons on Trackbed/Police/Medical,1,2023-03,5,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1736
2023-03_5,Track,1,2023-03,5,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1736
2023-03_5,Signals,2,2023-03,5,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1736
2023-03_6,Persons on Trackbed/Police/Medical,1,2023-03,6,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,2511
2023-03_6,Signals,1,2023-03,6,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,2511
2023-03_7,Signals,1,2023-03,7,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1446
2023-03_7,Persons on Trackbed/Police/Medical,3,2023-03,7,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,65,241391.67796296295,1446
2023-03_A,Persons on Trackbed/Police/Medical,1,2023-03,A,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,3091
2023-03_B,Other,1,2023-03,B,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1174
2023-03_B,Track,1,2023-03,B,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1174
2023-03_B,Subway Car,1,2023-03,B,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1174
2023-03_B,Persons on Trackbed/Police/Medical,2,2023-03,B,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1174
2023-03_C,Track,1,2023-03,C,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1565
2023-03_C,Signals,1,2023-03,C,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1565
2023-03_D,Subway Car,1,2023-03,D,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,2073
2023-03_E,Track,2,2023-03,E,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,2637
2023-03_E,Stations and Structure,1,2023-03,E,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,2637
2023-03_E,Other,1,2023-03,E,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,2637
2023-03_F,Subway Car,1,2023-03,F,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,3078
2023-03_F,Stations and Structure,1,2023-03,F,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,3078
2023-03_L,Track,1,2023-03,L,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1341
2023-03_L,Other,1,2023-03,L,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1341
2023-03_L,Persons on Trackbed/Police/Medical,1,2023-03,L,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1341
2023-03_N,Persons on Trackbed/Police/Medical,1,2023-03,N,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,3042
2023-03_N,Persons on Trackbed/Police/Medical,3,2023-03,N,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,3042
2023-03_Q,Track,1,2023-03,Q,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,2015
2023-03_R,Stations and Structure,1,2023-03,R,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1576
2023-03_R,Persons on Trackbed/Police/Medical,2,2023-03,R,101030692,6.501612903225807,3.3200000000000003,0.1,51.483870967741936,37.774193548387096,161,257943.45095853912,1576
2023-02_1,Other,1,2023-02,1,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1894
2023-02_1,Persons on Trackbed/Police/Medical,3,2023-02,1,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1894
2023-02_1,Track,1,2023-02,1,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1894
2023-02_2,Stations and Structure,1,2023-02,2,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,2003
2023-02_4,Subway Car,1,2023-02,4,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1522
2023-02_5,Persons on Trackbed/Police/Medical,1,2023-02,5,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1118
2023-02_6,Persons on Trackbed/Police/Medical,2,2023-02,6,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,2296
2023-02_7,Persons on Trackbed/Police/Medical,1,2023-02,7,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1451
2023-02_7,Signals,2,2023-02,7,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1451
2023-02_7,Track,1,2023-02,7,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,73,185470.99807692308,1451
2023-02_E,Track,1,2023-02,E,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,1837
2023-02_F,Track,4,2023-02,F,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2965
2023-02_F,Persons on Trackbed/Police/Medical,1,2023-02,F,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2965
2023-02_F,Signals,1,2023-02,F,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2965
2023-02_F,Stations and Structure,1,2023-02,F,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2965
2023-02_JZ,Persons on Trackbed/Police/Medical,1,2023-02,JZ,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,735
2023-02_L,Signals,1,2023-02,L,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,647
2023-02_N,Track,1,2023-02,N,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2835
2023-02_N,Subway Car,2,2023-02,N,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2835
2023-02_N,Signals,1,2023-02,N,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2835
2023-02_N,Persons on Trackbed/Police/Medical,1,2023-02,N,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,2835
2023-02_Q,Persons on Trackbed/Police/Medical,2,2023-02,Q,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,1677
2023-02_Q,Other,1,2023-02,Q,84299462,5.903571428571429,1.28,2.2,48.57142857142857,33.642857142857146,126,160968.21425671104,1677
2023-01_1,Stations and Structure,1,2023-01,1,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1750
2023-01_1,Signals,1,2023-01,1,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1750
2023-01_2,Track,3,2023-01,2,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,2218
2023-01_2,Persons on Trackbed/Police/Medical,1,2023-01,2,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,2218
2023-01_3,Other,1,2023-01,3,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,998
2023-01_3,Signals,1,2023-01,3,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,998
2023-01_4,Track,2,2023-01,4,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1850
2023-01_4,Other,1,2023-01,4,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1850
2023-01_4,Persons on Trackbed/Police/Medical,2,2023-01,4,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1850
2023-01_5,Persons on Trackbed/Police/Medical,1,2023-01,5,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1359
2023-01_5,Track,1,2023-01,5,88999287,5.737096774193549,4.38,0,48.70967741935484,38.225806451612904,72,331650.1034767025,1359
